country,id,year,imports,exports
Democratic Republic of the Congo,COD,1990,1304.072007,1353.276438
Uganda,UGA,1990,581.5014779,181.4455719
Kenya,KEN,1990,2048.285,1116.203
Tanzania,TZA,1990,1021.542968,415.3475649
Burundi,BDI,1990,234.6162287,74.64639805
Rwanda,RWA,1990,288.34,99.9
Somalia,SOM,1990,394.4372133,150.3245533
Djibouti,DJI,1990,214.8479921,59.47168131
Ethiopia,ETH,1990,1077.571,294.197
Angola,AGO,1990,1722.857013,3748.110048
Mozambique,MOZ,1990,912.9510898,381.4265635
Zambia,ZMB,1990,1217.991385,543.609994
Zimbabwe,ZWE,1990,1848.994862,1491.146555
Malawi,MWI,1990,626.6132442,418.6519737
South Africa,ZAF,1990,,15278.05474
Namibia,NAM,1990,,541.8395766
Lesotho,LSO,1990,,46.29279708
Botswana,BWA,1990,,332.8497553
Swaziland,SWZ,1990,,363.8841766
Madagascar,MDG,1990,605.096636,349.5521636
Comoros,COM,1990,84.54744602,22.90258996
Mauritius,MUS,1990,1619.433774,1179.459171
Seychelles,SYC,1990,186.4565572,13.64087766
Morocco,MAR,1990,7919.206928,4585.924873
Algeria,DZA,1990,9679.131,11008.838
Tunisia,TUN,1990,6127.397603,3555.264422
Libya,LBY,1990,5663.056,13877.949
Sudan,SDN,1990,1304.858158,514.5184301
Iran,IRN,1990,18721.6,19305
Turkey,TUR,1990,23147.09,13384.46
Iraq,IRQ,1990,6525.514837,10313.63316
Egypt,EGY,1990,9279.598,2585.189
Syria,SYR,1990,2392.291136,4210.207305
Lebanon,LBN,1990,2515.287988,456.3918588
Jordan,JOR,1990,2581.088366,922.4675755
Israel,ISR,1990,15337.7,12005
Saudi Arabia,SAU,1990,24081.01896,44417.43178
Yemen,YEM,1990,2384.628645,1561.265732
Kuwait,KWT,1990,4049,8350.87258
Bahrain,BHR,1990,3711.138,3837.937
Qatar,QAT,1990,1694.89011,3292.958256
United Arab Emirates,ARE,1990,11472,21917.10276
Oman,OMN,1990,2726.418726,4583.864759
Afghanistan,AFG,1990,479.27849,131.0884023
China,CHN,1990,53809.65412,62756.12395
Mongolia,MNG,1990,144.4618687,90.79920555
Taiwan,TWN,1990,,72441.43488
North Korea,PRK,1990,1325.774758,923.627104
South Korea,KOR,1990,74404.912,67814.09
Japan,JPN,1990,235333.2516,287803.0994
India,IND,1990,23991.42313,17811.54017
Bhutan,BTN,1990,,
Pakistan,PAK,1990,7383.012338,5587.318552
Bangladesh,BGD,1990,3656.091237,1670.504965
Myanmar,MMR,1990,667.7092219,408.7363954
Sri Lanka,LKA,1990,2636.410315,1895.239741
Maldives,MDV,1990,137.879,52.106
Nepal,NPL,1990,586.6302716,211.3128464
Thailand,THA,1990,33414.28482,23064.38512
Cambodia,KHM,1990,56.01545754,41.72058593
Laos,LAO,1990,148.5959078,64.41722501
Vietnam,VNM,1990,2842.105,2524.639
Malaysia,MYS,1990,29172.89387,29419.77995
Singapore,SGP,1990,60959.12576,52777.06183
Brunei,BRN,1990,1000.160883,2211.970637
Philippines,PHL,1990,12993.7989,8195.254548
Indonesia,IDN,1990,22005.03421,25682.74667
Australia,AUS,1990,43051.54232,38985.63401
Papua New Guinea,PNG,1990,1315.308582,1265.515386
New Zealand,NZL,1990,9566.214263,9454.369087
Vanuatu,VUT,1990,285.7145972,24.90356182
Solomon Islands,SLB,1990,98.62237794,75.07868943
Kiribati,KIR,1990,,3.387421508
Tuvalu,TUV,1990,,0.249863891
Fiji,FJI,1990,755.1612541,497.6488281
Tonga,TON,1990,66.93382993,12.71723904
Nauru,NRU,1990,,66.0389851
Samoa,WSM,1990,100.0906533,12.46171199
