country,id,year,imports,exports
Ivory Coast,CIV,2013,11215.23335,12719.29062
Guinea,GIN,2013,6508.603777,2160.946287
Burkina Faso,BFA,2013,2788.479086,684.2280699
Liberia,LBR,2013,14290.17853,757.7348801
Sierra Leone,SLE,2013,1447.555898,1666.589216
Ghana,GHA,2013,19019.7652,8716.283521
Togo,TGO,2013,2510.113769,1195.389645
Cameroon,CMR,2013,7192.732175,5527.25307
Nigeria,NGA,2013,62970.52485,96284.00243
Gabon,GAB,2013,4966.43727,9702.437668
Central African Republic,CAF,2013,603.9301516,121.8298439
Chad,TCD,2013,1414.631718,2830.793223
Congo,COG,2013,4559.914082,9704.568675
Democratic Republic of the Congo,COD,2013,7192.691547,5941.468198
Uganda,UGA,2013,4565.540962,1829.450936
Kenya,KEN,2013,16101.5176,5567.877008
Tanzania,TZA,2013,14341.04846,3842.819322
Burundi,BDI,2013,640.31094,100.3863884
Rwanda,RWA,2013,1373.240719,406.7512966
Somalia,SOM,2013,2198.21885,800.5830731
Djibouti,DJI,2013,3982.444669,535.9194598
Ethiopia,ETH,2013,13340.8642,2239.522284
Angola,AGO,2013,22245.70123,63153.90863
Mozambique,MOZ,2013,11130.61681,4318.044327
Zambia,ZMB,2013,8891.513192,9338.364597
Zimbabwe,ZWE,2013,5270.608388,2656.477859
Malawi,MWI,2013,1909.145844,996.5017873
South Africa,ZAF,2013,113255.2391,95937.69021
Namibia,NAM,2013,,2851.003648
Lesotho,LSO,2013,,927.4423919
Botswana,BWA,2013,,5926.32983
Swaziland,SWZ,2013,,2264.412866
Madagascar,MDG,2013,3735.672916,1958.773351
Comoros,COM,2013,249.9282632,45.66255974
Mauritius,MUS,2013,5175.756343,2273.960745
Seychelles,SYC,2013,1372.778479,535.4169423
Morocco,MAR,2013,44741.93246,21752.81279
Algeria,DZA,2013,54875.3593,65933.56625
Tunisia,TUN,2013,23742.99613,16335.47107
Libya,LBY,2013,25925.9969,36754.60562
Sudan,SDN,2013,9918.068,7086.219
Iran,IRN,2013,83876.37405,84685.74808
Turkey,TUR,2013,251661.2496,151802.4845
Iraq,IRQ,2013,51927.33824,82777.02092
Egypt,EGY,2013,65152.13883,28893.92113
Syria,SYR,2013,17853.68536,13638.65846
Lebanon,LBN,2013,21790.33264,3699.438397
Jordan,JOR,2013,22049.90268,7909.21169
Israel,ISR,2013,71898.3,66583.2
Saudi Arabia,SAU,2013,162266.203,349824.2765
Yemen,YEM,2013,15539.31437,9681.082526
Kuwait,KWT,2013,28977.05396,98987.13994
Bahrain,BHR,2013,13679.15545,36000.22532
Qatar,QAT,2013,26990.7104,136852.9284
United Arab Emirates,ARE,2013,257744.0593,267254.6683
Oman,OMN,2013,34332.982,56428.92825
Afghanistan,AFG,2013,8454.330459,600.0228875
Turkmenistan,TKM,2013,9660.04886,11938.75006
Tajikistan,TJK,2013,4946.49179,935.4070885
Kyrgyzstan,KGZ,2013,10685.63113,1130.670061
Uzbekistan,UZB,2013,14186.73165,6261.036206
Kazakhstan,KAZ,2013,54400.84792,62628.95377
China,CHN,2013,2483548.5,2671018.75
Mongolia,MNG,2013,6888.033793,3517.171369
Taiwan,TWN,2013,,409889.5642
North Korea,PRK,2013,5205.438171,3478.411231
South Korea,KOR,2013,515585.1658,559625.211
Japan,JPN,2013,832342.5444,714612.9945
India,IND,2013,467949.9448,315127.1679
Pakistan,PAK,2013,54579.67733,26484.69549
Bangladesh,BGD,2013,37544.08684,25912.95767
Myanmar,MMR,2013,20433.64598,10437.69925
Sri Lanka,LKA,2013,17906.55935,11211.17573
Maldives,MDV,2013,1427.869859,230.2574163
Nepal,NPL,2013,7211.432267,812.7997065
Thailand,THA,2013,249652.3339,224863.5271
Cambodia,KHM,2013,9216.497819,9242.864634
Laos,LAO,2013,7285.132449,3883.789025
Vietnam,VNM,2013,129004.436,126648.629
Malaysia,MYS,2013,206117.9833,228391.9437
Singapore,SGP,2013,373080.792,412160.0053
Brunei,BRN,2013,8483.748569,10275.6322
Philippines,PHL,2013,68014.24403,53977.70381
Indonesia,IDN,2013,186628.4068,182551.3077
Australia,AUS,2013,256061.6345,253547.1269
Papua New Guinea,PNG,2013,6942.097512,11071.28612
New Zealand,NZL,2013,39654.73367,39581.21387
Vanuatu,VUT,2013,970.8560446,249.5186217
Solomon Islands,SLB,2013,573.4770582,662.120193
Kiribati,KIR,2013,,83.70051445
Tuvalu,TUV,2013,,7.810699689
Fiji,FJI,2013,2687.950711,1397.801784
Tonga,TON,2013,239.9312378,14.97666755
Nauru,NRU,2013,,124.6384013
Samoa,WSM,2013,474.6749058,178.9466094
