Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
United States,Norfolk Island,Import,  All Products,MFN Weighted Average (%),9.927903301,5.742905827,6.759887475,,3.999765574,4.192692892,2.007895839,1.498614705,1.350730096,2.654698741,1.052297621,1.458278535,0.890351471,0.644516105,1.952709877,1.004406125,9.516003032,1.289452151,0.62159003,1.620818217,2.339057531,5.39924718,1.5976812,0,4.383080452,4.383080452
United States,North America,Import,  All Products,MFN Weighted Average (%),3.008677755,3.163994162,3.176401986,,3.759898772,3.629663695,3.376334707,3.201809003,3.751562705,3.173315727,3.129835629,3.183213618,3.016334291,2.836403785,2.746526029,2.662216695,1.605065853,2.129211853,2.095389904,2.122540027,2.193179637,2.294387073,2.274577098,2.163644488,2.222643004,2.236528115
United States,Norway,Import,  All Products,MFN Weighted Average (%),3.496434974,3.745171434,3.351414606,,2.749471167,2.815846728,1.388659345,2.540612662,6.760303224,5.191852816,4.028901477,2.39687295,2.447126529,2.769074679,2.507314968,2.788469738,2.963535271,2.863742643,2.668798663,2.810498407,3.358739365,3.775439547,3.205026536,2.79871612,2.81037563,2.818618182
United States,Occ.Pal.Terr,Import,  All Products,MFN Weighted Average (%),,,,,,,,,,9.597950384,14.45405364,14.30036305,11.41840113,8.687006047,5.675524391,7.672718488,6.01131409,5.911234019,8.238757566,6.086518671,10.81188174,6.452348443,8.498170073,6.398196946,3.765902615,3.515377101
United States,Oman,Import,  All Products,MFN Weighted Average (%),9.703849662,10.42540686,10.59875201,,10.82097785,11.92561038,7.941602788,9.952108589,9.390949134,8.300475827,6.901964996,8.179160008,6.447451991,5.859352726,5.617308638,5.531577014,4.597722885,4.251378813,3.680832999,2.377374518,3.525861314,2.162595476,3.288164662,3.528295206,3.602160695,3.596627115
United States,"Other Asia, nes",Import,  All Products,MFN Weighted Average (%),6.630961837,6.044869559,5.581835206,,4.115771033,3.819390661,3.472677438,3.041936934,2.625955987,2.459970242,2.664431301,2.553627177,2.511114716,2.379490959,2.266468177,2.022114787,1.612436038,1.999929958,1.851062021,1.782737134,1.649885615,1.843500903,1.807733883,1.769476908,1.873925928,1.875522425
United States,Pacific Islands,Import,  All Products,MFN Weighted Average (%),8.094319699,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Pakistan,Import,  All Products,MFN Weighted Average (%),9.56488818,10.4382828,10.78529907,,11.65816527,11.35873219,11.13256053,10.81360737,10.47143989,10.23396976,10.08904927,9.756620723,9.727337823,9.478657281,9.582518087,9.505121437,9.813460177,9.61884894,9.732249225,9.837473785,9.914591394,9.268096198,9.246138817,9.256788427,9.143921926,9.149112857
United States,Palau,Import,  All Products,MFN Weighted Average (%),,4.576921307,12.89874859,,14.67950031,17.27790981,18.86910961,18.86538568,17.0557482,14.00035869,15.23743467,16.29252686,14.23188152,0.2287297,0.017103818,0.01414644,0,1.239443657,2.309250935,0.370014587,0,0.078483841,0,0.019757731,0.041969973,0.041969973
United States,Panama,Import,  All Products,MFN Weighted Average (%),7.142786995,6.711106593,6.101705511,,10.91022083,4.782968812,4.766201432,10.88014914,12.73448877,12.15059088,11.98881188,10.03694749,7.941536479,6.032100001,13.04792345,9.522362211,8.178481706,6.568149712,7.558922417,6.044647144,9.440556994,6.755962108,4.654929142,4.959144045,7.211054709,7.608396279
United States,Papua New Guinea,Import,  All Products,MFN Weighted Average (%),0.035907048,0.042274369,0.026912503,,11.23827774,0.071206507,1.570983891,4.38691577,6.182137996,10.12273418,2.121184713,13.45814158,8.19064503,5.89127009,6.309013451,5.997436667,1.763176844,2.01312571,1.727171289,1.324171164,1.949565495,0.498584354,0.709122722,0.094180042,0.073491144,0.07419322
United States,Paraguay,Import,  All Products,MFN Weighted Average (%),3.055659517,3.706122138,3.574462418,,17.97241027,5.215796333,7.550186804,17.64826603,19.73424796,20.2942495,24.53414069,18.76830359,15.32219761,18.94284902,23.00595668,24.39774766,24.56025933,27.32131261,19.75847097,21.71623999,28.09078249,14.49287184,8.976797202,14.10202453,17.97646183,19.89258668
United States,Peru,Import,  All Products,MFN Weighted Average (%),5.407286606,5.703325333,5.749126389,,9.473189384,6.409891478,4.106417073,6.095577918,6.22561401,6.086360571,7.466943714,6.48670026,6.409215596,5.482721659,5.32074242,5.39460056,5.645531473,5.179203108,5.321008339,5.696014204,5.092733836,4.980576001,4.3744011,5.413084464,5.075768501,5.093912533
United States,Philippines,Import,  All Products,MFN Weighted Average (%),7.503688112,7.134413592,6.861844906,,6.572155209,4.857024917,4.149775695,4.011104189,3.599578069,3.117990115,3.788880536,3.567343585,4.204300164,4.334454256,4.33895516,4.720394968,4.11784882,4.02336527,4.263660592,3.49599635,4.843520881,3.559055503,3.3618642,3.313027702,3.413533953,3.427797567
United States,Pitcairn,Import,  All Products,MFN Weighted Average (%),4.15907443,0.913542125,2.985561917,,2.515377727,2.259851049,2.029182159,1.886599678,2.057018013,0.821684452,0.892287706,0.727560978,1.797707405,6.901685904,9.389716942,4.966236033,0.748426965,2.235358392,0,,,0,,28.12402333,,
United States,Poland,Import,  All Products,MFN Weighted Average (%),6.185947578,7.186533375,6.717012812,,5.669490043,5.301782438,4.844736903,4.306253152,3.726371453,3.514215871,3.696767964,3.452749535,3.273392315,2.618080246,2.55295428,2.445189995,2.174777177,2.288231083,1.911303191,1.738246681,1.541729289,1.670478073,1.636848008,1.462040277,1.433342552,1.427500447
United States,Portugal,Import,  All Products,MFN Weighted Average (%),7.368570533,7.548211179,7.359106917,,7.192297837,6.645476677,5.973444356,6.141640939,9.207298361,5.726801856,5.213299878,4.141251345,3.931078933,3.751885803,3.340846563,3.52632973,4.085563337,3.739105141,3.915518723,4.291888481,4.228780595,4.362213012,4.48758877,4.322069221,4.320540015,4.313038821
United States,Qatar,Import,  All Products,MFN Weighted Average (%),14.24861856,13.88715234,10.73481756,,11.82888107,12.28544853,10.02446819,9.690959667,16.45665295,5.584444472,6.685838174,4.615469747,4.073007827,2.404872143,2.630085451,1.403877587,0.793782615,0.222227213,0.03918578,0.098667077,0.601792147,3.007282999,3.047947206,3.396190709,3.032827752,3.073555741
United States,Reunion,Import,  All Products,MFN Weighted Average (%),0.007797456,1.484295372,1.325000048,,1.00023035,,,,,,,,,,,,,,,,,,,,,
United States,Romania,Import,  All Products,MFN Weighted Average (%),9.223304479,8.177385867,7.685264747,,8.21785403,7.911526016,6.758104093,7.658928155,9.708212226,6.15890775,6.235462017,5.591583775,4.753349384,3.762659524,3.581737763,3.864872168,3.151549684,3.09397139,3.02609764,2.734280511,2.761876029,2.932077992,2.950472746,2.743188676,2.8563679,2.865469717
United States,Russian Federation,Import,  All Products,MFN Weighted Average (%),,1.944279888,2.374733123,,2.345971919,2.543360426,2.688473568,2.294478434,4.694646256,2.816989762,3.332364556,3.430195498,3.645119735,3.122753429,3.91686968,3.694527599,3.934321166,4.233543638,4.685032232,4.522965516,4.686992485,4.87703559,4.975123306,4.181787205,3.916877349,3.961922388
United States,Rwanda,Import,  All Products,MFN Weighted Average (%),1.811527131,0.68475103,1.189944178,,0,0.095546061,0.503738625,0.01218827,0.097493776,0.135287922,0.216835578,0.31887275,1.172003411,0.727287514,0.660400976,0.875436778,1.09551295,0.680600092,0.632590135,0.271806096,0.210049655,0.164493434,0.250600552,0.177534591,0.195268299,0.192045259
United States,Saint Helena,Import,  All Products,MFN Weighted Average (%),3.519299082,2.702737156,0.576598211,,5.112722713,8.533674204,0.080893949,1.40785854,1.272786582,0.044105269,0.015466141,0.03923657,0.61845344,0.146660115,0.916521897,0.336053297,0.014575446,0.028213878,0.066625024,0.072131361,0.060243717,0.267854534,0.436548332,0.021414086,1.617846494,1.618125448
United States,Saint Maarten (Dutch part),Import,  All Products,MFN Weighted Average (%),,,,,,,,,,,,,,,,,,,,,0.466481373,0.311779799,0.415266892,0.641502975,1.316872763,1.300190992
United States,Saint Pierre and Miquelon,Import,  All Products,MFN Weighted Average (%),0.677736996,0.864215506,12.19482034,,0.539101629,0.3784217,0.268208141,0.15340641,0.145584808,0.114259315,0.615280639,0.501911461,0.323893055,2.600673488,2.980834476,3.187772895,4.504497142,2.798964435,3.178896489,1.574411946,0,6.718291283,0.217545464,0,0.371241497,0.371241497
United States,Samoa,Import,  All Products,MFN Weighted Average (%),9.921811034,9.357758103,10.35747986,,1.010459387,2.151897553,0.482255127,0.783044491,0.365935486,1.422645758,1.39007551,2.733068062,3.122571925,0.794069975,0.699268956,0.65975441,0.859000645,0.51330093,2.03322984,1.888759451,1.283079832,0.946727053,0.583845077,0.450131779,0.453151569,0.487614396
United States,San Marino,Import,  All Products,MFN Weighted Average (%),,,,,,,,,,0.3609375,0.594614792,1.482829664,6.287026902,1.1154543,1.45951491,2.057314897,6.728435917,2.2087426,3.03333696,7.962760759,8.279627981,7.60609603,7.239832179,7.748718723,6.774264071,6.771236187
United States,Sao Tome and Principe,Import,  All Products,MFN Weighted Average (%),10.07655048,0.039803785,2.555398862,,9.380592497,3.501772734,10.33454716,1.664740647,26.70228123,1.845255605,1.213494059,0.545001944,1.402693308,1.532661724,1.430459372,1.435753896,2.256281595,3.723638244,1.593534867,2.843316618,0.49140922,1.302057868,3.84375626,1.380374379,1.777128714,1.789817617
United States,Saudi Arabia,Import,  All Products,MFN Weighted Average (%),8.318424717,8.241298984,7.562680368,,7.571262292,6.762326607,1.031672439,6.854686439,15.58766439,7.544356567,6.695837707,5.373803628,4.870553091,4.49185492,4.847911168,4.136429415,3.841376054,3.980268305,4.115636599,3.537168024,3.44769575,2.879813391,2.866265552,4.176254255,2.528850269,2.544084554
United States,Senegal,Import,  All Products,MFN Weighted Average (%),5.065025502,5.674891479,7.222250968,,6.676039915,4.047103812,2.514683039,2.21973749,0.766677227,1.327894569,5.739002,1.212764698,0.843313782,1.550335409,1.573318258,5.514435772,2.185263938,5.222769085,3.599594646,1.428503591,0.743303632,3.207223484,0.311018433,0.221726946,2.505922958,2.499981579
United States,"Serbia, FR(Serbia/Montenegro)",Import,  All Products,MFN Weighted Average (%),,7.825049983,,,,6.30970498,2.747183772,1.870712864,3.734882344,1.759015748,2.249600037,2.801661938,2.652618333,1.19051246,2.594167633,2.55316585,3.281487939,2.88099465,3.015839128,2.297202946,3.768493432,2.398830684,2.685836011,2.567499468,2.524341281,2.523354797
United States,Seychelles,Import,  All Products,MFN Weighted Average (%),4.934173368,1.726327507,5.885779959,,1.426999879,1.115490874,0.684957648,2.646133514,4.152717746,1.527709875,0.348954667,0.067974907,3.305987875,0.233512039,0.117637047,0.339674272,0.764039562,0.107647246,0.51761439,0.370988654,0.522755224,0.156074063,2.079379892,1.141848048,1.739789434,1.911832889
United States,Sierra Leone,Import,  All Products,MFN Weighted Average (%),1.846008641,2.103356999,2.127045416,,0.615724558,0.24228839,0.514878011,0.718353462,2.379269056,2.016660351,6.055055183,3.027212745,2.500498993,2.175853089,0.606529079,0.257505992,0.124995463,0.130521339,0.357445891,0.418105893,0.712312363,0.644489378,0.196908362,0.501013635,0.35214837,0.351875703
United States,Singapore,Import,  All Products,MFN Weighted Average (%),3.613954734,3.468998562,3.138054708,,1.892640697,1.4530054,1.183784146,0.800048068,1.191827909,0.976230164,1.007385826,1.209065682,1.384329858,1.108673034,0.830646606,0.797275483,0.490617145,0.890453008,1.292267517,1.092440062,1.469267351,1.554954476,1.856379596,1.769573997,1.617792824,1.618505434
United States,Slovak Republic,Import,  All Products,MFN Weighted Average (%),,,8.467615935,,7.319206669,7.895921124,6.431710887,5.595215757,5.481281595,4.463333245,4.981169444,4.165988157,2.934614564,2.773979878,2.809896571,2.609096834,1.74100311,2.384191181,2.411094954,2.364369147,2.358201897,2.308048254,2.447976331,2.407174067,2.467218739,2.466812762
United States,Slovenia,Import,  All Products,MFN Weighted Average (%),,7.421112909,7.423787783,,6.442850586,6.412423893,6.174363916,5.06397882,4.363199316,4.293919261,4.027752299,3.122353896,1.928235122,2.031146489,2.130313255,1.920566271,1.47931245,2.080562252,1.719771462,1.843998106,1.859500385,1.863692945,1.947599547,1.622365595,1.631419288,1.630596395
United States,Solomon Islands,Import,  All Products,MFN Weighted Average (%),4.120113935,9.317021566,3.745963138,,0.273507639,0.277247525,0.217753829,0.052075845,0.282558419,0.170643309,0.185976994,0.184105852,0.312854938,0.036855208,0,0.071740227,0.016780286,0.031101634,0.081090588,0.090097868,0.07134364,6.364203348,8.146170564,7.363872929,7.25580974,7.257811949
United States,Somalia,Import,  All Products,MFN Weighted Average (%),0.120184084,0.054812316,5.169142418,,0.743069236,1.301736382,2.149207851,4.20237889,2.086301137,4.017273015,3.046529996,1.594124451,0.90857686,2.303130145,5.571835071,0.606959286,1.870332266,1.11066278,1.103237796,1.056117425,0.632491241,0.5135507,0.272766212,0.763454389,0.595763682,0.679999143
United States,South Africa,Import,  All Products,MFN Weighted Average (%),1.224792209,2.029699293,2.538178157,,3.127684045,2.986465825,2.926906159,2.957429512,2.452865838,2.109664931,1.572889192,2.352324968,2.049026789,1.59383754,1.475766318,1.342755602,0.941195262,1.325198203,1.81347119,1.558044438,1.480650569,1.720461562,1.556533415,1.63955931,1.500379455,1.512631383
United States,South Asia,Import,  All Products,MFN Weighted Average (%),7.760542896,8.240062694,7.890988586,,7.819474252,7.730399787,7.742852345,7.539002411,6.971629531,7.082900737,7.40177146,6.714015132,6.574610176,6.099799855,6.158971997,6.009018617,5.78418532,5.393679108,5.801220678,5.386926059,5.085141214,4.663459446,4.782154503,4.722544824,4.805744642,4.811652559
United States,South Sudan,Import,  All Products,MFN Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,8.566666603,0.273053091,0,1.03458171,
United States,Soviet Union,Import,  All Products,MFN Weighted Average (%),2.847204516,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Spain,Import,  All Products,MFN Weighted Average (%),5.475230831,5.559354245,5.674825728,,5.450793949,5.111397118,4.603007981,4.546914738,4.622908595,4.669310434,4.798067312,4.053877322,3.571479234,3.201464883,2.990155693,3.212981747,2.962578935,3.022527874,2.896641793,2.956160912,3.430193961,3.112518689,3.005530598,3.800159634,3.778810188,3.788365693
United States,Sri Lanka,Import,  All Products,MFN Weighted Average (%),12.93266466,12.63729237,12.30513438,,11.07196025,11.41410353,12.26987566,11.87858036,11.43473586,11.39354296,11.42786338,11.05594696,10.83392075,10.14185617,10.06456306,9.773373377,9.637888497,9.547276146,9.524000537,8.952622884,8.781003249,8.769812698,8.947185455,8.857321301,9.378068387,9.375511927
United States,St. Kitts and Nevis,Import,  All Products,MFN Weighted Average (%),10.10291582,8.461866598,7.317844097,,5.175099042,4.169760028,6.363504851,12.91393131,2.829310817,2.413143061,2.573310668,2.430234544,2.154166125,1.903735219,1.760665742,1.979683854,0.551290335,1.485686395,1.546177229,1.403194543,1.522334738,1.366959854,1.355182525,1.236183825,1.444630624,1.447790617
United States,St. Lucia,Import,  All Products,MFN Weighted Average (%),13.70243333,15.13278416,14.5860767,,12.91032502,10.66334795,6.267659273,8.714870886,7.126324735,5.397635825,6.273099776,4.365968451,4.215203878,3.329447235,4.878339481,4.742715795,4.829464305,1.683571024,1.573233167,1.430387021,1.273503819,1.286927188,1.049918672,1.018832145,1.342616525,1.322157113
United States,St. Vincent and the Grenadines,Import,  All Products,MFN Weighted Average (%),9.34491334,11.72620441,9.635575462,,9.847903205,8.330592938,5.664382148,5.096068335,5.104567772,1.381244839,0.72107321,2.856250536,4.053398572,4.812196673,0.376351485,3.240101493,3.300839941,4.763084007,2.695154175,1.031568873,1.942358971,2.204365108,1.193274246,2.731529977,1.696020191,1.698899421
United States,Sub-Saharan Africa,Import,  All Products,MFN Weighted Average (%),2.897531463,3.700921322,4.585300903,,4.620591426,4.729208064,1.555528921,4.491418602,8.57732232,5.480586547,4.727080439,5.084167211,4.406245916,4.059723704,4.250198907,3.415987523,2.763144544,2.943325383,3.53262515,3.226143618,3.103375334,3.255686265,3.231009281,3.223965111,3.014804546,3.046153969
United States,Sudan,Import,  All Products,MFN Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,0,0,0.001839178,0,0
United States,Suriname,Import,  All Products,MFN Weighted Average (%),0.121557072,0.166145516,0.128648694,,0.592265076,0.421192042,0.214502931,0.097493136,0.069698249,0.070991923,0.053151411,0.055798243,0.077999085,0.083791665,0.078337076,0.073608027,0.11318257,0.130226227,0.145580847,0.27388929,0.061164085,0.167863656,0.247784201,2.884780875,0.67361387,0.67842667
United States,Swaziland,Import,  All Products,MFN Weighted Average (%),,,,,,,,,,34.47386522,22.0265382,16.8371325,16.68718463,12.46528341,18.76699381,19.01141324,15.81375785,12.16280482,16.17348814,21.01005332,12.57477486,12.90285834,13.69455613,25.2303016,52.08799024,55.39032367
United States,Sweden,Import,  All Products,MFN Weighted Average (%),3.541780862,3.465677176,3.60771643,,2.99175671,2.829136995,2.664662906,2.087271285,2.158469939,2.030898921,1.826937495,1.49331676,1.442581806,1.422561262,1.323439608,1.406019052,1.007507425,1.470727795,1.277428027,1.438419019,1.717631328,1.514719196,1.497509253,1.739737069,1.506116566,1.507711504
United States,Switzerland,Import,  All Products,MFN Weighted Average (%),4.617723027,4.845538309,4.515374017,,3.508646308,3.57880742,3.367079984,2.597235786,2.38013979,2.190463525,1.998254993,2.062053437,1.808611623,1.916782141,1.968394262,1.725601557,1.449618075,1.595961722,1.454444024,1.431547907,1.40233445,1.328545131,1.28793178,1.231080985,1.239202348,1.243164696
United States,Syrian Arab Republic,Import,  All Products,MFN Weighted Average (%),7.611719593,7.584747622,8.55772506,,9.462084259,11.02098011,4.613539941,5.685661738,15.69165547,9.970893254,9.672297349,9.436415101,8.324142896,7.98272218,7.287979411,6.664865137,5.6597949,6.430687113,6.585661668,6.468619458,6.486115681,2.904494676,0.921347677,1.138689572,1.945243536,1.942626252
United States,Tajikistan,Import,  All Products,MFN Weighted Average (%),,1.129357567,1.585124966,,2.548182136,2.12093159,4.132150304,1.980108756,1.970368621,8.469152596,7.950125007,8.329489417,11.29757598,8.659129047,1.322936608,1.302515317,0.901548418,1.298253832,1.629221241,0.25986089,1.409201836,1.288247248,1.260324209,4.317322388,1.284304802,1.283960255
United States,Tanzania,Import,  All Products,MFN Weighted Average (%),1.022439806,1.738829356,2.502958294,,4.699297142,6.951895434,8.407987017,7.308160991,7.808891797,7.335905608,5.360722114,3.739131974,2.707588972,7.572261957,4.699154135,2.945410354,2.341028072,1.54758577,1.040155936,1.748089432,2.493661015,4.017554132,4.02245211,5.56867496,6.263692185,6.261368033
United States,Thailand,Import,  All Products,MFN Weighted Average (%),6.492388639,6.406055097,6.063919736,,5.050093396,4.784425451,4.718937302,4.203429692,3.973273646,3.965583384,4.336017673,4.043163667,4.017050291,3.617018671,3.257250176,3.179520888,3.013161902,3.009257466,3.037943235,2.923413034,2.86149349,2.705191072,2.647359765,2.633715842,2.562237042,2.566711046
United States,Togo,Import,  All Products,MFN Weighted Average (%),3.87839996,5.895386497,8.651778098,,3.996302221,2.731169344,3.095479704,2.53330162,4.690358409,10.42945907,5.116782279,0.496313678,1.247141675,1.964663923,0.741867696,4.939382526,0.488736263,0.227600049,0.168796584,0.218208264,0.19117123,6.349579939,0.584650488,0.598115404,0.927761408,0.928146617
United States,Tokelau,Import,  All Products,MFN Weighted Average (%),10.51023853,6.702036987,10.83287969,,3.037742451,7.676878598,5.792894198,7.404657977,4.458484238,6.994668366,16.34761255,6.870174266,10.96027835,5.131231241,5.438964203,5.69956036,6.046278482,7.292955861,4.828449462,4.020433421,5.629151816,4.067575475,3.070927803,6.286848981,6.181849285,4.432037012
United States,Tonga,Import,  All Products,MFN Weighted Average (%),0.625998748,1.63007946,2.777171468,,0.586625415,1.239721488,1.616967618,1.694550458,1.131686827,0.969500386,1.000483457,0.690406565,0.487470698,1.054347243,0.835967576,0.652720189,0.848539704,1.284072703,1.685104867,1.874735467,2.112260213,1.584551876,1.574886748,1.202123735,1.846419103,1.84711279
United States,Trinidad and Tobago,Import,  All Products,MFN Weighted Average (%),4.075744216,4.680768534,4.51968124,,3.516334701,4.002048047,1.827951001,4.234600384,13.49635403,5.876699861,3.852207127,2.524979808,1.455657133,1.093843702,1.428385369,1.646374295,1.522180629,1.623163348,2.013935918,1.531579863,2.201687777,2.158956874,1.885749221,1.787561297,1.229705218,1.241502194
United States,Tunisia,Import,  All Products,MFN Weighted Average (%),6.979065708,7.840742796,7.949876218,,6.395626067,8.309211961,6.039860058,8.679570262,11.70050151,9.793515873,9.211586665,8.08236418,6.970252446,6.7596954,7.61599231,4.9845662,5.384914731,5.640285383,4.772643534,4.707972976,4.865248151,5.366868799,5.412045459,5.206710061,3.860394071,3.860491577
United States,Turkey,Import,  All Products,MFN Weighted Average (%),9.627829973,8.707609705,9.164600228,,8.860593013,13.82688678,12.58977826,11.73742763,10.35194835,8.66255271,9.308960404,8.540906143,8.046094071,6.421490829,6.672416091,5.467537899,6.520481096,4.767514658,5.654911293,4.613013113,4.745777222,5.20319013,5.725634305,3.884862027,3.677982936,3.678485301
United States,Turkmenistan,Import,  All Products,MFN Weighted Average (%),,1.207799426,0.748871277,,4.898273896,3.736067737,6.062344556,7.802528233,11.54109056,12.00438384,12.32765149,10.91721246,10.77780316,11.10045094,9.103703697,10.20045938,7.519748614,7.550380869,7.977105982,8.471051719,8.75204562,7.047000059,5.377957244,5.731378616,7.121875699,7.212483892
United States,Turks and Caicos Isl.,Import,  All Products,MFN Weighted Average (%),0.003088776,0.022580918,0.068220622,,0.020668359,0.051076379,0.297337333,0.324273527,0.035408815,0.078062251,0.081872152,1.029871533,0.282287928,0.055276311,0.458154938,0.038063209,0.035507033,0.024635751,0.106619381,0.292123415,0.037975428,0.039141463,0.129980613,0.143060106,0.149745938,0.149804321
United States,Tuvalu,Import,  All Products,MFN Weighted Average (%),6.200000286,0,10.82637109,,,1.433333397,,0,,9.818453934,,,0,0.491812022,5.396617224,1.157598114,0.416966797,1.526791661,1.087057806,1.38188299,5.349999905,1.89530551,1.117289404,0.842004933,0.777153076,0.777153076
United States,Uganda,Import,  All Products,MFN Weighted Average (%),0.033660803,0.255480919,1.529032078,,2.628789996,0.027221072,0.020682809,0.097058269,0.024596966,0.117393848,0.130714263,0.140435556,0.685395853,3.347714196,2.062088286,1.115162101,1.293681027,0.671902755,0.459498547,0.512063935,0.485582212,0.350964698,1.183081849,0.305174781,0.284969501,0.287091252
United States,Ukraine,Import,  All Products,MFN Weighted Average (%),,4.226307648,5.043886574,,4.795790649,4.128504481,4.057295088,3.787180118,3.026166968,2.433367579,3.926569046,4.17583723,4.073786097,1.623020996,1.28414892,1.314784115,1.056518708,1.027854441,2.635899175,1.696916215,1.447820761,1.580419747,1.254800691,1.677414018,1.424500808,1.432604845
United States,United Arab Emirates,Import,  All Products,MFN Weighted Average (%),10.30659354,11.40167362,10.91014453,,9.422851919,8.736305356,8.529646986,8.424182204,9.617030713,8.402604055,8.042389511,6.625980505,5.790143159,5.373928441,4.42073902,3.510342475,3.177660852,2.540356416,2.495831764,2.326250264,2.287976491,2.620675942,2.424600671,2.072476642,2.192894297,2.190378214
United States,United Kingdom,Import,  All Products,MFN Weighted Average (%),3.768633069,3.901585131,3.920442418,,3.172007814,3.086536177,2.474772264,2.264564644,2.682788585,2.10459807,1.871282092,1.770084949,1.6873807,1.795459348,1.917563361,1.890110625,1.560827013,1.932780275,1.945243585,1.949062667,2.093015444,2.058223021,2.019035321,1.909961594,1.907130193,1.908015073
United States,Unspecified,Import,  All Products,MFN Weighted Average (%),2.961094406,14.39025429,10.11665659,,7.763612884,8.494023847,9.611853365,10.53892212,11.65032666,,,,,,,,,,,,,,,,,
United States,Uruguay,Import,  All Products,MFN Weighted Average (%),7.213338287,7.079969105,6.205342448,,7.616819557,5.437509091,5.221950944,5.679901289,6.841139504,4.960447978,8.383046482,6.535927386,6.926812589,6.942409281,7.59089616,6.188059442,7.363402612,4.83651629,4.918191757,4.495672418,3.919814507,4.12832623,4.198436253,4.186666361,4.417235061,4.442066783
United States,Uzbekistan,Import,  All Products,MFN Weighted Average (%),,0.21181208,2.618848914,,2.088547203,6.173492193,2.095074611,3.107661389,5.936960278,6.857602919,7.412692951,6.407527897,6.092826283,3.67732499,5.239963378,4.124168788,3.594019783,3.300926838,3.259597732,3.445274882,3.172636962,4.717043197,2.808227503,4.92937429,1.713800209,1.700494567
United States,Vanuatu,Import,  All Products,MFN Weighted Average (%),0,0.002429198,0.032297323,,0.927794767,1.202691026,0.44737721,1.785886162,1.735760014,1.975032367,1.831792538,4.938129838,0.490641442,0.490720143,1.513239136,1.191449777,2.044403263,1.230223731,1.518083459,2.442453369,1.492323243,5.766417703,1.74818958,0.574260389,0.966695607,0.964118968
United States,Venezuela,Import,  All Products,MFN Weighted Average (%),7.057493933,6.963131471,6.671326486,,6.114213331,6.168921664,1.343033474,6.011644122,25.07978631,10.46893376,7.99583472,4.444637435,4.583721974,4.660916785,5.060614172,4.957672779,5.161679637,4.563987952,5.084156277,5.159433727,5.468144097,5.083319378,5.363445495,5.091146168,4.722323015,4.771683696
United States,Vietnam,Import,  All Products,MFN Weighted Average (%),,5.599999905,,,1.556094158,6.123479048,7.621044273,6.366715283,7.826225393,4.77970349,4.417705975,7.700492895,8.768608756,8.734352133,8.024267565,7.778812349,7.645094629,7.624701933,7.716587522,7.599151506,7.687758142,7.285744465,7.008747514,6.521379401,6.155388507,6.155599575
United States,Wallis and Futura Isl.,Import,  All Products,MFN Weighted Average (%),,0,6.980000496,,4.0625,,,,3.983226109,,2.700000048,,0,5.349999905,0.884846688,0,0,0,1.244024959,4.789479886,0.874465812,,0,0.624466849,0,0
United States,Western Sahara,Import,  All Products,MFN Weighted Average (%),,8.219736237,1.76666677,,,0,0,0.666143401,,,,4.288000107,2.700000048,,,,0,2.303225756,,,0.214705391,0.453527074,0.189079765,2.739352421,1.367965684,1.367965684
United States,Yemen,Import,  All Products,MFN Weighted Average (%),6.94495219,7.805693456,8.231531987,,7.923140113,7.804390006,2.481765088,6.553235054,27.54549547,0.064888691,7.3029252,0.109665408,3.555177274,6.692091954,6.097783925,5.469975438,5.38269743,0.043072252,0.047321975,0.001267553,0.418728708,0.006581366,0.019505821,0.019920811,0.011269471,0.011549866
United States,"Yugoslavia,FR(Serbia/Montenegr",Import,  All Products,MFN Weighted Average (%),7.327665101,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Zambia,Import,  All Products,MFN Weighted Average (%),2.586557743,2.090219633,2.543370492,,1.967610787,1.951927477,1.923024334,1.697715404,2.022912551,2.550559039,1.51124026,1.963924078,1.562739266,1.535456354,1.428419131,1.467931349,1.710288191,1.511613109,1.352572442,1.675905769,1.439329728,0.928172328,0.86555199,0.948992475,0.970885618,0.971851602
United States,Zimbabwe,Import,  All Products,MFN Weighted Average (%),12.21024207,17.73665629,22.98054229,,11.87923091,18.76405182,16.83221081,11.34925097,17.17482635,11.14690419,19.35499573,26.62240058,11.07686239,14.95537685,7.508165103,16.67215048,9.880024757,1.953538689,28.44339439,18.37243895,3.367959393,4.270711511,11.06053027,18.95862398,15.80321883,16.41596735
